,GCJ02_point_lat,GCJ02_point_lng,WGS84_point_lat,WGS84_point_lng,address
116,31.294910,121.461390,31.296792739865992,121.45682344652208,"上海闸北区汶水路(汶水路15号)与粤秀路路口西侧路北,沿汶水路方向"
117,31.375950,121.271010,31.37790757623386,121.26655975633028,"上海市嘉定区新成路与167县道交叉口,七乐艺术学校附近"
118,31.257510,121.501250,31.259520429219016,121.4968209755249,上海市虹口区周家嘴路678号，与公平路交叉处
119,31.346660,121.390630,31.348451185311255,121.38597173188761,"上海市宝山区沪太公路4395号,沪太路与顾太路交叉口"
120,31.219700,121.608510,31.221904990852686,121.60430895078336,上海市浦东新区龙东大道与张江路西南角路南
121,30.888940,121.396740,30.890966003134377,121.39211886798898,"上海市奉贤区庄行镇陈行村1324号,大亭公路与庄良公路交叉"
122,30.803750,121.438180,30.80585256000112,121.43359981535242,上海市金山区上海化工区大门口，天华路188号，沪杭公路与天华路交叉处
123,30.792830,121.269150,30.795090195206363,121.26475074924203,上海市兴山区茸卫公路1100号
124,31.225260,121.639370,31.227430708724704,121.63513900080054,"上海浦东新区唐镇唐陆路2278号,龙东大道与唐陆公路路口南侧"
125,31.294010,121.635950,31.29615585496982,121.63171824485386,"上海市浦东新区志伟路,顾高公路1188号,桥头饭店附近"
126,31.311790,121.614380,31.313952181071013,121.61016868024488,上海市浦东新区外高桥保税区英伦路360号
127,31.180088,121.556293,31.18227699302439,121.55204372306792,上海市浦东新区沪南公路1133号沪南公路莲安东路口
128,31.093320,121.265610,31.09540839447099,121.26118860537761,上海市松江区沪松公路莘砖路路口，沪松公路3391号
129,31.200020,121.688310,31.202114135519718,121.68399138837687,"上海市浦东新区华夏东路妙境北路口，绿地公寓附近,妙境北路15号"
130,30.876630,121.820780,30.878921938095438,121.81655035450896,上海市浦东新区新元南路与浩歌路交叉口西北角，浩歌路1150号
131,31.117380,121.437960,31.119300739106716,121.43335242943049,上海市徐汇区老沪闵路与华泾路交叉口东北方向，老沪闵路1318号
132,30.927091,121.556266,30.929423332007588,121.55203756604963,上海市奉贤区南奉公路4135号 ，奉贤青村方灯车站
133,31.188340,121.423550,31.190205386008373,121.41891446017445,上海市徐汇区古宜路189号吴中路与古宜路交叉路口西南方向附近
134,31.250690,121.406910,31.252516433739327,121.40225740908961,上海市普陀区铜川路825号
135,31.266860,121.546040,31.268987995148944,121.54175801511907,上海市杨浦区杨浦大桥(下客站)，上海财经大学附属中学附近
136,31.283830,121.207570,31.28579767952252,121.20310808008514,上海市嘉定区曹安公路与绿苑路交叉口向西路南，曹安公路4855号
137,31.347210,121.333520,31.34907970180879,121.32895455479444,上海市嘉定区宝安公路2436号
138,31.038090,121.707200,31.040240764565084,121.7028644340119,上海市浦东新区沪南公路9111号（近南六公路）
139,31.031200,121.256020,31.03332797611353,121.251609501905,上海市松江区五龙集镇沪松路915号，奔腾生产厂家附近
140,31.406160,121.345040,31.407990256426228,121.34044398190247,上海市宝山区罗店镇月罗路2728号，与罗太路交叉口
141,30.995260,121.303900,30.99735897615384,121.29943018484045,"上海市松江区车墩镇车亭公路558号,车亭公路与泖亭路交叉口向南路西"
142,31.167091,121.340483,31.169025687761305,121.33591754437292,上海市闵行区七莘路3699号，柴家湾小区旁边
143,31.016900,121.226770,31.019027385264284,121.2223536245299,上海市松江区荣乐中路188号，荣乐中路与人民北路交叉
144,31.055390,121.714790,31.057520505628492,121.71044344123841,"上海市浦东新区三灶镇南六公路320号,南六公路上海野生动物园路段"
145,31.092330,121.436240,31.094261960054073,121.43163144068915,"上海市闵行区虹梅南路2980号（金都路口）,美琪花苑对面"
